id,shop_id,tag_id
b372c32268604eeea8397dde3ddde57f,3c1d8ca91cf244f680353d7a7ef2c3dd,4019c933ca5d44f7aae87c1ebdeae2f2
440e3e3b7b0144a889cafb67fbbe73cb,05f45e4fc15541aabdbad241f2557688,b4a59f0e2e1342efa451237125bb331a
a094be4da72444dda30c0b607efe0ead,b8f8155a9dec4370a971bcbcbcaba88e,10e0e321984842cb877941ff66f7f349
438110b5e05d4e07a40b498e6409d596,f15e028a470b4ba1aae30bf709fef625,59797222b41c41be850ae55bf8526f19
1eb60b0663c147fb9254d49167010cc7,fa88982d0bb6438ebaf63973faa5644f,2e63fea55373480ca7421e246225fe36
8973bce4809e436286905e7db1ad8087,cfe7cb4ee20a4659bdda36ef759b2914,922ee07748714e88bb0c0ab963e216b4
5adcc6f051df4b72a33f2febd6637c9f,4d7361e6abe44a3eaa826bf14792c3c1,25fa3b3e10ff498c8387ab08942244ac
a2caa6c930c1485b8dbffbe5c77eba2c,741631c57b8d43ad9372dc1e531d44ed,d21edc0de7e7482ba62bd5b11714ac78
14fc5011fbdb418f86431a40bf2a4878,efc5b64b4c944c0996c0069dc90b9ef6,67381b7dd2494c3bb7984175f3cb0843
85c7b56d59094a2397090a55795f3cf0,240d6871e12347179f568ebc8cab7e72,f92c55a2cbc84439babb003062282f92
b9af07ce73f14db0a1a816d4415934a0,ddeff2f9145f490a96bb712f5b743888,b4a59f0e2e1342efa451237125bb331a
70e0cc55750b46ba900a6279addf3f95,b2ffb55f667b4c9ebe411802b4654537,2e63fea55373480ca7421e246225fe36
8bd2837e65264944aada395c69779d29,697f5dd85cfb44b38ed06abdcf01bc12,fc911a9f60b341b0a7e9984eb5386c28
786369e1a141460eb767cd282a352ce0,6bde5d73e31045ff88fa4c099e20d258,10cf4d06f4d343be9e3074dc9036ad67
b21038c1b29644cea8c3226f83dad51b,676c3d45f4a04c35bafb7cf902243ede,2e63fea55373480ca7421e246225fe36
f6a7432d4b374c2ea0df85c49df1f76e,d7a8a1a88c2d4fdaa3db67a00feb2ee3,67381b7dd2494c3bb7984175f3cb0843
e0a62e3af2b44150ae21d6d6fd69cfd4,9c8887cd54de420e86fe899b185b8b1b,f92c55a2cbc84439babb003062282f92
2855346902a24078b92db47cd357e284,aa39e13f700d4e6b812a25af915835a0,b2b8905e86e14be2be0f7cbfd4cc2f23
68c85abbda7e487b80030535ceb0e9dc,47c0074b0aa840a686d9c632ec1d8822,884c16cc3fff49aa9abf52c69d56a8f2
dbcf1d6a989343f3a61b1eb487f057b2,239a9663f86b45a6a9104a8e7e041b3f,10cf4d06f4d343be9e3074dc9036ad67
e9f89aaa2f6e422699660a5d83e68767,bf0da5ba1c8847189c90bc6874c9fda5,f92c55a2cbc84439babb003062282f92
bd2080a7a56f4a41999648e2f9dcacd5,116763addfba4933a1c7154ef769e369,6c9030185c074b62aa5d5c702ce2dca0
47692542426a4bea8184a3f8ec660ad1,d7c662bf9fd1464888a718ba51e2bcc2,25fa3b3e10ff498c8387ab08942244ac
38dfaee442414ae7996880271be3da65,2eeccec013d2474cb00cc35f63a0d791,146f3cc1b95e41fb9b7a1fc94544d961
6788a9747a2944688968c680d31e5cf8,76a4f5874ab54057a4136e4adb4049ce,805ea814c22f4750ad1ede82e9eaad83
69f81b6699234e958208bd80c29b94a1,daf029c1714648298345e3f9f7f65e52,4202dd8da64d4ebea7577f0f2b2e991b
d14d77576dcd403d9d1c96edaef063ae,f9bc64387c984b2b9ab3e863a021adc6,4202dd8da64d4ebea7577f0f2b2e991b
759891da4c534386b77af57aced200bd,63c0a8902cdb4baabf14b505b936b6e0,2e63fea55373480ca7421e246225fe36
6b7c490aef4043e6af886c763a1e6813,8fc9f88b894e43228ec80e01d44d0840,b2b8905e86e14be2be0f7cbfd4cc2f23
2b76a3ce186c49f580dda389246289fc,10387367e5b647c29e4c37ec3890ec9d,0cfac0b958a444e2ab4b24aea6a9a16b
302029229cea41c1afedded095947a08,a5b191c237924a99acd1bdf5a07a8b57,6c9030185c074b62aa5d5c702ce2dca0
fa843850a9ee406a975fa65596fc1858,86be90e0479a4e62b0a6d07153a14696,1755abc76432452f9913d8f79fdfd72c
55dcca1060a743f6be52395de65e6aac,3ced7206cccb4d5590184b25ab598443,759c25b8417c44fea6b2012e17f247a7
5e801f9f59814a22885f5bbfc3fb8c5c,0374c9a5dd9448f8927ba845dfa9976f,0cfac0b958a444e2ab4b24aea6a9a16b
69492d3584d54fbaa5541d410c36cfa3,ff4174ccecd340e4826cfe3d5fd110ed,bcf22adc90414f2091bb2617f1d05b36
37bb8860ab9b46b4b01a3e778836cb24,a60ed5af21104e7a91e822475e867359,922ee07748714e88bb0c0ab963e216b4
206fac8bbe414dcb8993d05c63df2592,8c8a447ce13c46798edc8a0f1ad9f77c,884c16cc3fff49aa9abf52c69d56a8f2
0e0699ec2a6b4525a48fbed4a5a8b09b,6c656872d1c94e0b971c8a7e95a16101,2e63fea55373480ca7421e246225fe36
f8e3736cdd654fab8110dc339c55eeac,f945911b91424d219a6f3cbc7ac4eadd,2e63fea55373480ca7421e246225fe36
45ab73a4ecde42f781c4ea1d802f1b09,133199bad6684aebab12d3488ef35409,cf53c4f9bf2749d787de21e4d3078077
63a31423ee4c40dc8b34ce3e37be66ad,cba79ee44c4741c79f4134c21148f0bf,10cf4d06f4d343be9e3074dc9036ad67
822ed09e8d4e40a38ff70e22967e79a6,b2dacf52e552409b8f009c3af47289ad,bcf22adc90414f2091bb2617f1d05b36
585e2f67d6c54c4dbd239b98dd7d4121,00357fcc4a224ff5ad5d466da79d1d7a,b2b8905e86e14be2be0f7cbfd4cc2f23
a71d8dd6a06d47d987cf18961a9720e3,9ac0db043c71463993587dfb695ab564,b2b8905e86e14be2be0f7cbfd4cc2f23
7c03c0941b7c4662af2fac6eaa30fb01,87fd316133c046c393981f04f01a72f2,10e0e321984842cb877941ff66f7f349
f42ca58904214cfd8c7defdefbce4dc5,f13f068f25d94178a9e629148b493b3a,d21edc0de7e7482ba62bd5b11714ac78
46b79801fca44eb9a1e573e625b14271,2994693d1bd1425e9750f77f193ac1f2,1755abc76432452f9913d8f79fdfd72c
361c2d0b9e524928ab7153a7e08f7239,10a156d7a73c4cebbaa7cc59f403c611,0cfac0b958a444e2ab4b24aea6a9a16b
b08768f1cc464661abf7994f73249ca6,e6c06ac69cec43dfbc634a441b2d44c5,bcf22adc90414f2091bb2617f1d05b36
29bb525cea864aa5a27160373e8130aa,bc9e29cbddba439c89bc09e16686dfc1,55bfcee9167e47eca5cf80e7f3fc9328
2ece7f2df38141baabba6941156e293b,88d4f8e5b5e544ad95908c38df85a1c4,4a6cf7ee90f74f12869e8bdbc90398b9
cc436990391948d9b402544884671401,aa7fbb15f8e5455889ccdd4e5582bd80,805ea814c22f4750ad1ede82e9eaad83
bb0b80a4c9f3431490d45b10b6f84db7,7bbfecae0fa34846be349b858314d649,4202dd8da64d4ebea7577f0f2b2e991b
3385c67a18814245a33cf2430fbc4ed7,2e99c7f6375e41a19410adb9ad1cde8c,1755abc76432452f9913d8f79fdfd72c
5480a3ff3b3f41a5918836d6993a7092,ceeb4573cb174acb91c061b7a5ae1808,cf53c4f9bf2749d787de21e4d3078077
ac29881a2f3e46be9f3ee6d05295605e,04017dc2e19d4334ab8bc8e1a38128d8,6c9030185c074b62aa5d5c702ce2dca0
5353fdc161cf40e28d9f2e648bcd85e8,6d017300aa974e0593d290d01c2a150f,2e63fea55373480ca7421e246225fe36
6fa8cc16571d4f738005a8a9cf979a4e,6098b76f2a2d48328cdfb4defacb65da,146f3cc1b95e41fb9b7a1fc94544d961
87288e9c85bc4fd6a07f946ab7be96d2,0d51c4bc61d34d68b8739fcf70a84673,4a6cf7ee90f74f12869e8bdbc90398b9
76da8f008bbc41aa99830443da8a9a00,d51323b2e0074c45b2a5204ba28af557,59797222b41c41be850ae55bf8526f19
91ee3ab398b14caab11ab66444c9d00b,759e57e3e20e4816bc2ab80c0a6fb9ef,1755abc76432452f9913d8f79fdfd72c
8182d8ac482f4ce4833d6c1b3c628f4b,ebbd2a798b08422b92f6e31a0e7071da,b4a59f0e2e1342efa451237125bb331a
69b031043cd5442895f51a8fbdd533b5,f7b75f2492154b728d39b62c627b0b98,10cf4d06f4d343be9e3074dc9036ad67
176d6cec0af44e409aa9b0e826272290,99586cee5be748a8b6dcae8862bc3b03,6c9030185c074b62aa5d5c702ce2dca0
4d3013f2b5d04c2cab96017e1c97c020,2d797c0ce0ee449e85e3b5cb28d8142c,4019c933ca5d44f7aae87c1ebdeae2f2
b7599960b69442248644f12dc6b992ff,79184a02d53b413aa13eaf399d2598e5,1755abc76432452f9913d8f79fdfd72c
daabbde9092940479206274bf695fe24,b0a886c7bd98463ead69cf593a07b627,4019c933ca5d44f7aae87c1ebdeae2f2
e20668eafb8e4e3ebe109ce7515147f0,296b4ea002f047ddad47b185cfee6bf2,f98af7fac2fc4310ab8cb7adf1ab4a52
26d3ddfeb8be46f3a98734ec474e5d0a,bfe793c8a36347fe9ea53bcf3f3eb1d1,59797222b41c41be850ae55bf8526f19
ea8801896f7344c3a65bb2b7b5f90ca8,854b1abc94a64ec6829289891cf521a9,fc911a9f60b341b0a7e9984eb5386c28
444c59622ed241daaa6930b6e33ae53e,f148a239594a44689bf954419d9e4a9d,f92c55a2cbc84439babb003062282f92
33fbffd5ac6948d7ae7966b178f81f6e,939533f7cbaf4e7593ac487ce84ef91e,10e0e321984842cb877941ff66f7f349
b89fa852786141ae8944b61f7e415d66,a1dbac0496494257ac139e5308a9d9ff,fc911a9f60b341b0a7e9984eb5386c28
440ff52287994e88a4c9c8f1d96dec32,666a0ead983a43a7b6e9cb5746cc1404,fc911a9f60b341b0a7e9984eb5386c28
1a75647be8fb4d0285878928bc0c5215,227fbc9238d348d189150dc0847ecd43,2e63fea55373480ca7421e246225fe36
16b2b53774384a7cb1e98d7815d0f6ff,f387a8b0042c4f22837521c1ffb7fc01,884c16cc3fff49aa9abf52c69d56a8f2
703e501744cb48a883dd393c20daf949,ac492622b8e748c885cfb882900d0093,4019c933ca5d44f7aae87c1ebdeae2f2
a4030196dec045039e26a5b43b99d697,1c3d184d4b4f4a8cb9c79cf038bc99c6,f98af7fac2fc4310ab8cb7adf1ab4a52
976ccde2afd944508a8a5d5a8b810fe7,ca06082404a04b2cbb851e7031edb15b,884c16cc3fff49aa9abf52c69d56a8f2
ec2747f05eb54703994ffc87f1aa33af,bffed471ceca423c99eba4c41167014f,25fa3b3e10ff498c8387ab08942244ac
521b26e0142a42d7aa6f3ffd1c2ae9a8,7c5960d163b4403d8c8a886c2327b4f1,6c9030185c074b62aa5d5c702ce2dca0
ea315fe1d64e485e83fb9fc4ec4ed08c,01bed3864d95492d9798cdf7bca18ae9,cf53c4f9bf2749d787de21e4d3078077
6d4e03bda61249f0886119d4dcb09194,f445b6a8a4074879bcdf613a1cadd89a,922ee07748714e88bb0c0ab963e216b4
0b41ee2f96a340579a0fe040a1bbe3b8,c124264725304daebe6719f7442d7f9e,2e63fea55373480ca7421e246225fe36
17cbfad452bd4cf99c7e6dbba1deb1d4,874a4d87c4c54886bfb5b30422667511,759c25b8417c44fea6b2012e17f247a7
84ef8020ca9647adaac40ad992cf5166,61829424f23845dcac2bb30254e612e4,6c9030185c074b62aa5d5c702ce2dca0
300b97c1a7ec4e4889f56571f7d90e00,d22d8a04375f4ebf944727fcb891ca31,bcf22adc90414f2091bb2617f1d05b36
0b9d5400bfd3487abafccdc77cfcdb7a,022543f77f5f47878c5e74af1cd97b79,b4a59f0e2e1342efa451237125bb331a
5411161da75e420c8f2b266b0813313c,7529d953886441dd86718bd8237bb629,67381b7dd2494c3bb7984175f3cb0843
43dae74186e34c10b13807c7efeb439e,016536e9d801419b8e84982dbb926f31,10e0e321984842cb877941ff66f7f349
702cedc08e69414cba46f6ce547b1db5,2da209dd6a53498eb3781bba1d8f431f,922ee07748714e88bb0c0ab963e216b4
24efe3806d2c4139ba166c79866f5141,eb9d20153c5f415d871a8e281f119f51,f92c55a2cbc84439babb003062282f92
d9bd5aa4525e4482bb79ae19b3f486bf,0da76e326b774fd0b7dbcb2dc9f5bfb4,0cfac0b958a444e2ab4b24aea6a9a16b
288270645ae242e1a4fc9a10c276f1a2,529b9a971bba444e95313787664a9365,6c9030185c074b62aa5d5c702ce2dca0
e0b8965e67bd426087ffb3dc3ebce733,289cdad852524deb981f5e1b08d1233b,cf53c4f9bf2749d787de21e4d3078077
94da87c0e46646e09932a0cac96ed5f7,1f08c79c5e454c3d8928e83fa7b8db46,59797222b41c41be850ae55bf8526f19
92bb8c048a0a49afa26bd70aad99a86a,491cf040fe1a4ded81eac3316d9fa9c0,10e0e321984842cb877941ff66f7f349
6d3b1901679d4d598c87163e3f5332c0,5bfcdf64db454d5b83381e9be498a911,10cf4d06f4d343be9e3074dc9036ad67
21f7254a51794cd8a38719978827286f,51b5b0b1088d488799e8efc7de1d0d25,55bfcee9167e47eca5cf80e7f3fc9328
59323d009b6945e08746bda0f9644c90,360f8091b9394085b570e39967c03f26,1755abc76432452f9913d8f79fdfd72c
f048b1933eb24a67815ced19db6fc535,2ae618e041694c3391e82aface11276b,25fa3b3e10ff498c8387ab08942244ac
cc99bb09ef9e45d4bf8540534d7fc1fa,0c8183c11fd841a9a596ecbcd177811a,cf53c4f9bf2749d787de21e4d3078077
d6857d56c7b046c3a3474c96637e43f5,3815847f2a6548398367095d4375eaf0,884c16cc3fff49aa9abf52c69d56a8f2
0f359dc0843b421e917f3404c6008248,dc75dc8b97584616afbdf05513f3581b,1755abc76432452f9913d8f79fdfd72c
5cc6df960ab44e2e93b08f2b600f6fd1,d250adbef7a74757bb2a2a7d07cc17c9,10cf4d06f4d343be9e3074dc9036ad67
b5fc9cca82db42679d1b12f5aeccf530,910c141923644b728de9da0a7b88c94a,10e0e321984842cb877941ff66f7f349
a84b5c30afc3417f81efc67befbb04a5,c546bd781080489e9f3bb47d3763f2bf,10cf4d06f4d343be9e3074dc9036ad67
acc1dc5fd46f422d84b57e507ff7762b,dd14a15dde124246becd05735ec14c8b,55bfcee9167e47eca5cf80e7f3fc9328
e8ad9b6bea354286b4904ef7ca603b58,e34b4622d8d04d128510cb04b7fd85ae,d21edc0de7e7482ba62bd5b11714ac78
f88c14700ae04e1c871e72fec1715965,ecec023563a04debbd7cbc785a8b35f0,67381b7dd2494c3bb7984175f3cb0843
26db775ec8be4f5dae47a49f17b65ad6,5b83ed4020bf4de498474985e76c2b49,4019c933ca5d44f7aae87c1ebdeae2f2
4aa74ba7d2794979bfe7f7ce3d9e5da6,c92abebb3c5541cd81b7c86fb5ddd5fe,67381b7dd2494c3bb7984175f3cb0843
9c84a832f6b243539fa97c95f9572bcb,51289a6b59cc4674bada79f144576179,bcf22adc90414f2091bb2617f1d05b36
95caba64ff18454c91e9b8fd5ef868b9,bf8d8f419c7a4342a82187b111d9f179,884c16cc3fff49aa9abf52c69d56a8f2
56848b62a83346c9a7ca5b3e67fb1c5c,97de733699464cdbb09bda8ae79958b8,4202dd8da64d4ebea7577f0f2b2e991b
114a2b7602374c6db1a02fafffc96d33,88860b00f7da4cfbbc7d76597ba58da7,146f3cc1b95e41fb9b7a1fc94544d961
6ce06cca26824f30824555412cc1d5aa,57166a2e8c2c4468ac80a344ba8fc2b4,4a6cf7ee90f74f12869e8bdbc90398b9
86c996bc7ccc40ed8b7fcb81ca6a8743,aad983b663864e0e88cb16f23f758fbc,fc911a9f60b341b0a7e9984eb5386c28
60419572a2a7493180afef77686c0ffa,5f4b4011ce0743fcbd71789683d5f79a,759c25b8417c44fea6b2012e17f247a7
162bf6adb2604e52a5675ea1a3259150,391b47c8656042a28de9c4c8ab14ecad,cf53c4f9bf2749d787de21e4d3078077
610564580956439e8d7abe02a5e22202,a41cf677941349c9b88507bd5055b62b,f92c55a2cbc84439babb003062282f92
10f52424a1ad43b28db8c00e87f7c707,569ab83fbcb64692b515380996ece829,bcf22adc90414f2091bb2617f1d05b36
e23236868db64f13836316010cfa93dc,c5fdaa2aff7c4c2199aa4b93a87d6881,b2b8905e86e14be2be0f7cbfd4cc2f23
c7409400916544f1915312dcf2ad7bef,df07ad6afe494803ad64e9ec01b21cfb,fc911a9f60b341b0a7e9984eb5386c28
70586c92190e4da48b8dd4e07d0de01e,8de5460f41b94954ba7d7b4ad2789851,59797222b41c41be850ae55bf8526f19
5aab4c32b1314c038a21fbfc32ee3b49,ff7bd344f0a64bdebdf79fc90409a291,59797222b41c41be850ae55bf8526f19
bc48aee0b9c642689864fccc88766c30,a4f5717a2c6349968590d86c41c5d0a9,146f3cc1b95e41fb9b7a1fc94544d961
eb978f5821524cfcb3d915815bded447,1970d79b830043f09fc3461f4fa54588,cf53c4f9bf2749d787de21e4d3078077
d325d1f2366e438e8f10126d0bd1f728,9265c3f50a8948a894b40a36c327c284,f98af7fac2fc4310ab8cb7adf1ab4a52
c2e4bcc0ce3c4f14999bb2e8c71ac64f,326e063f976c410ba2bc684c6ca5cc29,55bfcee9167e47eca5cf80e7f3fc9328
80c63032d0804f4e9d0d522e636f4ffe,22f1e4fbb00f44199d22f00589137b6e,759c25b8417c44fea6b2012e17f247a7
5591feb19ea343ed861347f231228159,bc27427ca5d24d59b478f6d8bd51f7dd,884c16cc3fff49aa9abf52c69d56a8f2
e4ba6e7a2de14fa380a9a0be30e95534,86b4fc38eeca43ebb171f67814481c84,cf53c4f9bf2749d787de21e4d3078077
d12e0caa80784aaba4226b04a8a3eaaa,08a93bb9919b4e90a3299cd773476ff0,4a6cf7ee90f74f12869e8bdbc90398b9
23a4ebad1e2a4be98bd410383de777ec,acfe7f2753ad4bf18741ad1757aea758,805ea814c22f4750ad1ede82e9eaad83
446396192cf249ad8785623632d91c3b,703d0e8b97eb428baac4974fa3e0e3dd,25fa3b3e10ff498c8387ab08942244ac
3eaea6782014448dba167693a8dacbb4,decbf4f90ec249e6bc93f905021ab1d3,cf53c4f9bf2749d787de21e4d3078077
d00f9c4708714542b56c90f8e1350dcb,76c31792c54044c18d70b5a8f8455853,0cfac0b958a444e2ab4b24aea6a9a16b
c020c7b8edf64aeea8e493ba38f2772d,056aca6fae20440697a1d523b7806f46,4019c933ca5d44f7aae87c1ebdeae2f2
c589731a5f3b4e1da28570b544b8964a,fc9b61b767a7443fb1a8dbbf8c4cdb15,59797222b41c41be850ae55bf8526f19
6a4658980bb34b498f440fadd85b66ff,abd224671d534a779cd5f7742d6bc22c,1755abc76432452f9913d8f79fdfd72c
4cc9b3f5c427484a83a423201cac6b2f,13e0e0087a774b81b35076f6a5eaf495,0cfac0b958a444e2ab4b24aea6a9a16b
59a6fe761cf64db5b4baf3cde5e41da0,10387367e5b647c29e4c37ec3890ec9d,4019c933ca5d44f7aae87c1ebdeae2f2
8beda17886554700b846a0f1d01e06e7,7bdaddcb24e94e2cb493835823e85cad,4202dd8da64d4ebea7577f0f2b2e991b
fd8547b4d0c44252ba65486725e47061,64b87a45bd3c42c4a6959b2dfbc08985,10cf4d06f4d343be9e3074dc9036ad67
ea9e5af4a1f04f8a9a81ef34a6836da7,bf3b2f89e2fd48219caaaa321342cd5b,0cfac0b958a444e2ab4b24aea6a9a16b
a277ddc8398d4455b9e86650cc4bdff3,ec2c2e8dbabd4f4d9ce20deddf7d8cbb,25fa3b3e10ff498c8387ab08942244ac
53e11091723041c3867bfbd0713c10a9,6d8d2a76b13c45fcb52f60fb047db2a7,759c25b8417c44fea6b2012e17f247a7
57dfd7d588ef4a9cae6190259bfe607b,d787e97c9c294996bb7c88f1961a5fc7,55bfcee9167e47eca5cf80e7f3fc9328
6218a263e89c4af59b690c03a5d44681,43bf5e56fb15443197e1c1d6fc4f87ec,67381b7dd2494c3bb7984175f3cb0843
83ab657de1294e508c8ab3b2f9ce0368,46aeb531f75e4d94a5cc49c57b851105,55bfcee9167e47eca5cf80e7f3fc9328
228dedca62ba4b8cbdafab052fc7d067,0ca5fbde15744cf0bd2b3da52f2823d9,759c25b8417c44fea6b2012e17f247a7
20c3cbfaebc14114ba1004f61f916523,b53bcf3591694d158cc7aeb4773eb641,4019c933ca5d44f7aae87c1ebdeae2f2
64ac33a8c61c4039817636b609b08c57,d1407d8965ab4f67b442da0b28451210,4019c933ca5d44f7aae87c1ebdeae2f2
b2b65afd7b244622877e980f706ade7b,1bea002184fd475ea3d37050605d9742,67381b7dd2494c3bb7984175f3cb0843
500f1419bd7443e183776fc4bf50477a,56bb36eb39ed4d67940382c46bbb7285,922ee07748714e88bb0c0ab963e216b4
6c7bd31b28634867bc3308e6cdf2060c,eeabca8501684f6b8c31be12611ae546,2e63fea55373480ca7421e246225fe36
eee3a5ad06ee4ba6ada9a8b26ed13145,507d21ac6c084b78816c8c5bc721f48f,cf53c4f9bf2749d787de21e4d3078077
a051f7e3c2e94e588a61c89f6f1af6da,567e1f54c9724d368a3e88b36f6ee084,bcf22adc90414f2091bb2617f1d05b36
e529d3f2df474d78bbf91a650aad7224,b35b07ecd5244ec7ad186813ecf81a3a,2e63fea55373480ca7421e246225fe36
2ba608e341304b3e99538a35cd55c078,544c2c34196d4be5b1bdac7199e4e9e7,f98af7fac2fc4310ab8cb7adf1ab4a52
d708ea4eae9242ee9d0c524d38b53791,85a37f1bca144083928e800c91bb49aa,fc911a9f60b341b0a7e9984eb5386c28
8da9d09b29ae46e6a4b4a2853e767ee3,aff263391ca645139737d4991ff9053f,f98af7fac2fc4310ab8cb7adf1ab4a52
7e92c4cf0abd46d099aa4581483014fa,88ba83cbe9654f94950391c77d9e5f1f,1755abc76432452f9913d8f79fdfd72c
6a83b8ebe3ea47fdaa2465890620c10f,b42b403f983e4d25b3e7e53b24038796,759c25b8417c44fea6b2012e17f247a7
e001d9f44002474cb730bb0123ef32db,59ba936711e24fc280868b93b5c974ed,bcf22adc90414f2091bb2617f1d05b36
43f49139a1754d9896b9ec335792660a,af0e395492b94a03a4e6d26c7fc1f6bd,d21edc0de7e7482ba62bd5b11714ac78
6b5491df45484e34b8cf3436a9c31b6e,895f4946d976471ea8e9b49c1987f926,55bfcee9167e47eca5cf80e7f3fc9328
c426c8e7faaa46448274b2ecbed3f3a2,75c57e84ce3841d4b2baca22fdcbe520,4202dd8da64d4ebea7577f0f2b2e991b
5ee901556ef64c58b14b8feac1ddf77a,df169262eff94519bc775b0769ef609f,b4a59f0e2e1342efa451237125bb331a
b39bcc5b54d8425ba0ccb7ee812c5c81,0ccb820db1c24e8ab0229e2bc3062f40,2e63fea55373480ca7421e246225fe36
f410eab455194023875b547cf583d134,34bf824a14644e96bd6c4dd98f46c3c4,f92c55a2cbc84439babb003062282f92
f318d0568e2d4e71a440fd263ba33d6e,d31e79c892f44ef2aa5227ee992d9a47,6c9030185c074b62aa5d5c702ce2dca0
54c3034eeb8442f4a8e1fd218b94f730,c71ef055751b4d2aa99928973fdb69e2,2e63fea55373480ca7421e246225fe36
237098bfc55847129c2e359689e15ea7,6143c68e48bf4b1da2a2f60877b5f88a,f92c55a2cbc84439babb003062282f92
0c7fe31e49c44d05acc60f285c857175,9d0915cd54634187a8f2569463d7e3ee,55bfcee9167e47eca5cf80e7f3fc9328
3184afe662bd436798ed955771d036d8,ad275cb7e42f49acaf70f55771832cd2,805ea814c22f4750ad1ede82e9eaad83
57ceb06b0ef54c9ca06a5dbcc106b8fd,deaf9cac5b3146fcbc16d4e1a1674ddd,4a6cf7ee90f74f12869e8bdbc90398b9
c0ada186fdf04866bc5e57273281f234,92f696a6a8b34a59ab5067f83575e168,4a6cf7ee90f74f12869e8bdbc90398b9
bb49146a3e3a411ca3ed81baca42a968,3cbf2d6eb52649fea20a53d01c84af3c,6c9030185c074b62aa5d5c702ce2dca0
10cda7176c8943e2b8fc65edfba8afa8,4e90935c55ac402e9453d953b9496b02,b2b8905e86e14be2be0f7cbfd4cc2f23
5ff2c685cbf24081975965b51567cc7e,e9d686b5bb62462b839ef2fab9d0405c,f92c55a2cbc84439babb003062282f92
157f192156cb4f07aed2a64d2c148cc1,a0ecb94d777242e18684d4f760fe45de,4a6cf7ee90f74f12869e8bdbc90398b9
54098d726ef4436985501fcf3f59fb36,7ddbb2e916b34140a088bd36c3814e35,10e0e321984842cb877941ff66f7f349
f3a82b779f854744922afe969f832566,00e4c6d2616a489b8abb91f4fdc55443,6c9030185c074b62aa5d5c702ce2dca0
ec65b00b7a6648ed85c97e58e68533fe,47f5896db3024216a538a6494984a885,759c25b8417c44fea6b2012e17f247a7
c15af2f7321342478bf11492f4e999a7,ec89a83f8df047c09959def8659aeb37,146f3cc1b95e41fb9b7a1fc94544d961
a274d715625440a7893c2f080986eb24,58f4f9f372604f62b36a1469d7afd4e2,59797222b41c41be850ae55bf8526f19
562175a4cb644004b78646210ed0eb4e,f9f4bd222e8840b6a19e410251cd6c84,884c16cc3fff49aa9abf52c69d56a8f2
8cbb9a4903c6468792a377d9d2304779,0f5c274ffb6945b08ad11ecb0ff1edd8,fc911a9f60b341b0a7e9984eb5386c28
ad5a404a309a4b51b95709546e13c8d5,9e5e744fa38f4e27bc95c23c009d2990,922ee07748714e88bb0c0ab963e216b4
bc1482aae1ff40d694c1c94dc51f911f,e64ee1b7071f45098a59ea7146e7458d,4a6cf7ee90f74f12869e8bdbc90398b9
8689432bd79b4491b02378063c947bb4,991e791dc9d64072945a30f3af57b56e,b4a59f0e2e1342efa451237125bb331a
b947c9013ee3486e959a088ef0447692,88860b00f7da4cfbbc7d76597ba58da7,884c16cc3fff49aa9abf52c69d56a8f2
cc6b501652b44d46b02cac8d5cfc7d78,a6236301a5c94acd8215230cd591eee8,b4a59f0e2e1342efa451237125bb331a
68ce6bc267de4cb2aef7941383be1c93,f6a26a3fc2da42ba955e6c728218cfdf,bcf22adc90414f2091bb2617f1d05b36
db8f4724df85496b87709724e24afbed,b11634ae286e4ad4adc2f2322b069d77,fc911a9f60b341b0a7e9984eb5386c28
e24276fed7d447229b398bb6dda32588,6e145a9320c84ac491fc4d7bac102d0d,759c25b8417c44fea6b2012e17f247a7
0d6489f30c9341d0852ca0ae2cdd247a,0f1001b14fcf48e4b60b2e5419acbd3f,805ea814c22f4750ad1ede82e9eaad83
8043f1dfa5b14da498437f4806564168,0f6b01c6df774ffdbaefc3e4dc158b1e,10cf4d06f4d343be9e3074dc9036ad67
852356ffefd04d829a861b5aef9ac585,ce611ef09a9c41ed82654e0e92378b33,884c16cc3fff49aa9abf52c69d56a8f2
80a0c8f1472d403a8333ebca4bc9c2da,11b0c1bbbf6c40d39d50193f0352acb8,f92c55a2cbc84439babb003062282f92
2557c74d1767408c83fc4e4c88e13789,ffeb434a8bfa4e5bb00986dacedc6ee5,fc911a9f60b341b0a7e9984eb5386c28
7829b8d818c748fabab6f34518e71a89,2fb62de24beb45f782e745a5094cf7e1,805ea814c22f4750ad1ede82e9eaad83
3fc42242f9364d4ca20206fcf3be4356,04b2c1c5a4eb4262a7563906b7cc8e1e,10e0e321984842cb877941ff66f7f349
07d1ea4dfd8a48a39b92df08c0c086a9,ceeb607e6ff142fc9b511f8a877527e4,b4a59f0e2e1342efa451237125bb331a
fdd254eee6d341f580b89b7f91e6ee36,d19da32e093e45209a616a60ca327a66,55bfcee9167e47eca5cf80e7f3fc9328
ec59f0abbb834a28aa9390cb0377d3b5,4a3cf607f2b8454da06c53c9942781b6,bcf22adc90414f2091bb2617f1d05b36
369c1f0fc2bc4661b5535824cdd61434,aea4f31e427946039e4287465da65ee5,d21edc0de7e7482ba62bd5b11714ac78
9b34867ecdb441799324034ad436403c,9e4006229fc54ace8ad1be90a97c4613,922ee07748714e88bb0c0ab963e216b4
5f8ca02aed6c4ed0ae9a03277e29e124,d81a8d168323446787d5fd52b2ff2789,922ee07748714e88bb0c0ab963e216b4
